 0.000,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.010,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.020,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.030,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.040,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.050,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.060,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.070,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.080,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.090,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.100,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.110,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.120,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.130,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.140,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.150,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.160,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.170,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.180,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.190,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.200,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.210,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.220,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.230,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.240,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.250,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.260,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.270,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.280,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.290,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.300,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.310,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
 0.320,  0.177, -0.857,  1.841,  0.000,  0.000,  0.000
